Name,BodyweightKg,TotalKg,WeightClassKg,Federation,Date,MeetName
charlene lee,71.72,377.5,72,IPF,2016-07-11,world university powerlifting cup
charlie chester,82.9,392.5,84,IPF,2016-06-19,world classic powerlifting championships
charlie chester,110.45,482.5,84+,IPF,2019-06-04,world classic powerlifting championships
charlie shotton-gale,84.0,430.0,84,EPF,2017-03-12,european classic powerlifting championships
charlotte esbjørn,70.7,420.0,72,EPF,2018-03-06,european masters classic powerlifting championships
charlotte jongenotter,68.47,402.5,69,EPF,2024-03-01,european university cup
charlotte peyraud,56.81,292.5,57,IPF,2016-07-11,world university powerlifting cup
charlotte peyraud,59.0,342.5,63,IPF,2018-07-09,3rd world university powerlifting cup
charlotte worley,106.35,525.0,84+,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
charnleigh kotzé,67.95,427.5,69,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
chau-long le,51.1,345.0,52,IPF,2024-06-15,world classic powerlifting championships
chealsea enemor,116.65,591.0,84+,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
chelsea savit,68.9,530.0,69,IPF,2023-06-11,world classic powerlifting championships
chelsea savit,71.7,500.0,72,IPF,2017-06-14,world classic powerlifting championships
chelsey logue,82.52,402.5,84,EPF,2017-09-14,western european championships
chen jie yi wu,48.84,232.5,52,IPF,2018-07-09,3rd world university powerlifting cup
chere duffy,56.7,322.5,57,IPF,2019-06-04,world classic powerlifting championships
chere duffy,60.95,332.5,63,EPF,2019-11-29,european classic powerlifting championships
chereny woodard,83.15,450.0,84,IPF,2023-10-08,world masters classic & equipped powerlifting championships
cherry wilson,56.25,240.0,57,IPF,2023-10-08,world masters classic & equipped powerlifting championships
cherry yeung,41.9,313.5,43,IPF,2019-06-04,world classic powerlifting championships
cherry yeung,45.9,335.0,47,EPF,2023-09-08,western european powerlifting championships
chiaki takada,45.85,267.5,47,IPF,2019-06-04,world classic powerlifting championships
chiara bernardi,62.55,540.0,63,IPF,2024-06-15,world classic powerlifting championships
chiara callens,68.84,437.5,69,EPF,2024-03-12,european open classic powerlifting championships
chiara luraschi,66.86,447.5,69,EPF,2023-12-04,european open classic powerlifting championships
chiara pastorio,45.2,322.5,47,EPF,2019-11-29,european classic powerlifting championships
chihiro teraishi,55.72,295.0,57,IPF,2015-06-05,world classic powerlifting championships
chihiro teraishi,60.6,285.0,63,IPF,2013-06-11,world classic powerlifting championships
chika okudo,57.65,275.0,63,IPF,2012-06-12,world classic powerlifting cup
chizaram egbuziem,100.58,445.0,84+,EPF,2022-11-25,european classic powerlifting championships
chleo van wyk,80.1,457.5,84,IPF,2014-06-01,world classic powerlifting championships
chloe suchomel,61.6,340.0,63,IPF,2022-08-31,world junior classic powerlifting championships
chloe tang,56.28,408.0,57,IPF,2023-08-27,world junior and sub-junior classic championships
chloe trent,45.54,252.5,47,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
chloé cuesta-roé,56.12,367.5,57,IPF,2023-10-31,world university powerlifting cup
chloé cuesta-roé,61.78,355.0,63,EPF,2023-03-16,european classic university powerlifting cup
chloé-jade mcdonald,56.85,392.5,57,EPF,2019-11-29,european classic powerlifting championships
christelle musseau,59.86,252.5,63,IPF,2021-09-23,world classic powerlifting championships
christiane hazzard,61.36,420.0,63,IPF,2019-07-22,university powerlifting cup
christie mccart,78.99,365.0,84,IPF,2018-06-06,world classic powerlifting championships
christina appleby-phillips,80.21,438.5,84,EPF,2017-09-14,western european championships
christina eggel,74.49,505.0,76,EPF,2023-12-04,european open classic powerlifting championships
christina fordyce,73.65,365.0,76,IPF,2024-10-05,world classic & equipped masters powerlifting championships
christina kim,80.75,490.0,84,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
christine castro,62.31,415.0,63,IPF,2017-06-14,world classic powerlifting championships
christine castro,68.78,467.5,69,IPF,2021-09-23,world classic powerlifting championships
christine groß,77.21,355.0,84,EPF,2020-03-09,european masters classic powerlifting championships
christine kluge,69.37,405.0,72,IPF,2018-06-06,world classic powerlifting championships
christine nguyen,61.9,320.0,63,IPF,2024-10-05,world classic & equipped masters powerlifting championships
christine potter,51.32,295.0,52,IPF,2018-06-06,world classic powerlifting championships
christine rebello,51.8,337.5,52,EPF,2019-03-05,european masters classic championships
christine rebello,56.11,385.0,57,EPF,2021-07-07,european masters powerlifting championships
chrystal williams,82.57,495.0,84,IPF,2018-06-06,world classic powerlifting championships
cindy zeng,61.75,407.5,63,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
cinzia zeltner,61.89,392.5,63,EPF,2024-03-12,european open classic powerlifting championships
cipriana castellano,72.57,407.5,84,IPF,2015-06-05,world classic powerlifting championships
clair angel,56.44,295.0,57,IPF,2016-06-19,world classic powerlifting championships
claire mc glynn,62.76,370.0,63,EPF,2017-03-12,european classic powerlifting championships
claire nunan,83.2,522.5,84,IPF,2023-06-11,world classic powerlifting championships
claire potiez-forest,62.92,390.0,63,EPF,2024-03-01,european university cup
claire roberts,99.65,532.5,84+,IPF,2024-10-05,world classic & equipped masters powerlifting championships
claire sear,62.13,310.0,63,IPF,2016-07-11,world university powerlifting cup
clara barsoee,46.08,277.5,47,IPF,2017-06-14,world classic powerlifting championships
clara fridén,81.7,470.0,84,EPF,2017-03-12,european classic powerlifting championships
clara haulot,62.8,442.5,63,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
clara haulot,66.92,427.5,69,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
clara isabelle häberer,62.25,497.5,63,IPF,2024-06-15,world classic powerlifting championships
clara peyraud,68.48,540.0,69,EPF,2023-12-04,european open classic powerlifting championships
clara peyraud,70.0,457.5,72,EPF,2019-11-29,european classic powerlifting championships
clara peyraud,73.8,555.0,76,IPF,2024-06-15,world classic powerlifting championships
clare patterson,70.71,409.0,72,EPF,2019-09-06,western european championships
clare patterson,100.25,470.5,84+,EPF,2023-09-08,western european powerlifting championships
claudia chu,46.9,300.0,47,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
claudia chu xin mei,46.74,305.0,47,IPF,2024-07-23,fisu world university powerlifting championships
claudia hernandez guerreiro,75.0,352.5,76,EPF,2023-03-16,european classic university powerlifting cup
claudia zamora ferrus,80.43,467.5,84,EPF,2024-03-12,european open classic powerlifting championships
clelia corti,78.2,450.0,84,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
clélia roussel,56.93,350.0,57,IPF,2023-10-31,world university powerlifting cup
colette haddon,62.31,415.0,63,EPF,2021-07-07,european masters powerlifting championships
colette haddon,68.0,416.0,69,EPF,2024-02-12,european masters classic powerlifting championships
coline giraud,51.72,317.5,52,EPF,2022-03-24,european university cup
coline sirman,46.85,275.0,47,IPF,2018-06-06,world classic powerlifting championships
comfort adedokun,83.05,450.0,84,EPF,2024-09-13,western european powerlifting championships
connie raitt,56.35,397.5,57,EPF,2023-09-08,western european powerlifting championships
contessa lai,51.64,282.5,52,IPF,2016-07-11,world university powerlifting cup
corbin mauro,71.4,322.5,72,IPF,2017-07-10,world university powerlifting cup
corine ganga,80.54,437.5,84,EPF,2020-02-25,european university cup
corinne bianca,70.1,282.5,72,IPF,2016-06-19,world classic powerlifting championships
cornelia hinnersson,68.59,415.0,69,IPF,2024-07-23,fisu world university powerlifting championships
cornelia larsen,54.3,372.5,57,IPF,2017-06-14,world classic powerlifting championships
corrina mcconnell,70.0,297.5,72,EPF,2018-11-24,european classic powerlifting championships
corrina mcconnell,74.5,370.0,76,EPF,2021-12-03,european classic powerlifting championships
corrina mcconnell,75.4,377.5,84,EPF,2019-11-29,european classic powerlifting championships
corrinna fahey,75.75,332.5,76,IPF,2024-10-05,world classic & equipped masters powerlifting championships
cosmiana montanaro,45.85,348.5,47,EPF,2021-12-03,european classic powerlifting championships
cosmiana montanaro,51.5,395.0,52,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
courtney comer,73.5,427.5,76,IPF,2022-08-31,world junior classic powerlifting championships
courtney evors,56.17,325.0,57,EPF,2020-03-09,european masters classic powerlifting championships
courtney miller #1,70.06,372.5,72,IPF,2016-06-19,world classic powerlifting championships
cranon worford,76.0,585.0,76,IPF,2024-06-15,world classic powerlifting championships
cristiana velona,55.36,310.0,57,EPF,2016-09-08,western european powerlifting championships
cristina ciraudo,56.21,287.5,57,IPF,2017-06-14,world classic powerlifting championships
cristina haug,74.46,355.0,76,IPF,2021-09-23,world classic powerlifting championships
cristina haug,82.1,377.5,84,IPF,2022-08-31,world junior classic powerlifting championships
cristina rego diaz,73.65,370.0,76,EPF,2024-03-01,european university cup
cristina sorribes fernández del río,66.05,407.5,69,EPF,2024-09-13,western european powerlifting championships
cristy sim,51.7,367.5,52,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
csilla béres,66.02,317.5,69,EPF,2023-02-28,european masters classic powerlifting championships
cydney arnold,61.1,260.0,63,IPF,2012-06-12,world classic powerlifting cup
cynthia line,73.16,377.5,76,IPF,2022-10-08,world masters classic & equipped powerlifting championships
cynthia maguire,50.15,255.0,52,IPF,2019-06-04,world classic powerlifting championships
cynthia noemi quiroz cisterna,67.2,377.5,69,IPF,2024-06-15,world classic powerlifting championships
cécile brotons,83.4,407.5,84,EPF,2024-03-01,european university cup
célia roux,56.63,387.5,57,IPF,2023-10-31,world university powerlifting cup
cícera tavares,62.74,457.5,63,IPF,2018-06-06,world classic powerlifting championships
cícera tavares,68.32,495.0,69,IPF,2022-10-08,world masters classic & equipped powerlifting championships
daana parra,75.5,535.0,76,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
dace krumina danina,46.0,207.5,47,EPF,2019-11-29,european classic powerlifting championships
dagmar mimra,97.5,380.0,84+,EPF,2024-02-12,european masters classic powerlifting championships
daiana la bella,56.2,410.0,57,IPF,2023-06-11,world classic powerlifting championships
daisy arreola garcia,61.92,447.5,63,IPF,2023-08-27,world junior and sub-junior classic championships
daisy blondan,62.56,317.5,63,IPF,2016-06-19,world classic powerlifting championships
daisy blondan,66.63,292.5,69,EPF,2021-07-07,european masters powerlifting championships
daisy blondan,65.5,312.5,72,EPF,2020-03-09,european masters classic powerlifting championships
daisy brooks,56.45,330.0,57,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
daiva čalnarienė,56.95,247.5,57,EPF,2018-03-23,4th european women's classic powerlifting cup
daiva žarovienė,55.95,372.5,57,EPF,2016-03-05,european classic powerlifting championships
dakota reich,55.3,285.0,57,EPF,2016-03-05,european classic powerlifting championships
dakota reich,60.48,345.0,63,EPF,2017-03-12,european classic powerlifting championships
dalia jakučionienė,71.05,285.0,72,EPF,2018-03-23,4th european women's classic powerlifting cup
dalida mari,46.9,380.0,47,IPF,2024-06-15,world classic powerlifting championships
dalida mari,50.3,385.0,52,EPF,2021-12-03,european classic powerlifting championships
dana puente,59.1,365.0,63,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
dana ye-lee,51.2,390.0,52,IPF,2022-08-31,world junior classic powerlifting championships
dana ye-lee,56.75,422.5,57,IPF,2024-06-15,world classic powerlifting championships
danae kazantzidi,51.84,312.5,52,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
danel van jaarsveld,61.93,352.5,63,IPF,2015-06-05,world classic powerlifting championships
danguolė popovič,56.8,245.0,57,EPF,2022-03-07,european classic masters powerlifting championships
dani jones,79.4,375.0,84,IPF,2017-07-10,world university powerlifting cup
dani savoie,73.1,320.0,84,IPF,2013-06-11,world classic powerlifting championships
daniela arquero caston,67.1,365.0,69,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
daniela batková,51.9,285.0,52,EPF,2023-02-28,european masters classic powerlifting championships
daniela fadrná,75.2,350.0,76,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
daniela fadrná,77.65,405.0,84,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
daniela falck,62.8,355.0,63,EPF,2019-03-05,european masters classic championships
daniela ferreira,46.7,235.0,47,IPF,2022-10-08,world masters classic & equipped powerlifting championships
daniela leitner,75.2,415.0,76,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
daniela stroe,46.78,257.5,47,EPF,2022-11-25,european classic powerlifting championships
daniela vella,74.4,370.0,76,IPF,2024-06-15,world classic powerlifting championships
daniela vella,82.1,377.5,84,IPF,2023-06-11,world classic powerlifting championships
daniella da silva,61.7,380.0,63,IPF,2022-06-06,world classic powerlifting championships
daniella melo,83.55,613.0,84,IPF,2019-06-04,world classic powerlifting championships
danielle broom,66.15,292.5,72,EPF,2016-03-05,european classic powerlifting championships
danielle ellington,82.24,428.5,84,IPF,2018-06-06,world classic powerlifting championships
danielle huijser,75.65,467.5,76,EPF,2022-11-25,european classic powerlifting championships
danielle hussey,56.45,320.0,57,IPF,2024-10-05,world classic & equipped masters powerlifting championships
danielle malcolm,46.8,335.0,47,EPF,2019-11-29,european classic powerlifting championships
danielle malcolm,51.27,327.5,52,EPF,2016-09-08,western european powerlifting championships
danielle philibert,81.85,555.0,84,IPF,2024-06-15,world classic powerlifting championships
danielle todman,74.25,445.0,76,IPF,2022-06-06,world classic powerlifting championships
danielle todman,75.95,412.5,84,EPF,2020-01-26,reykjavik international games
danna snow,55.84,307.5,57,IPF,2015-06-05,world classic powerlifting championships
daria efimtseva,149.2,600.0,84+,EPF,2021-12-03,european classic powerlifting championships
daria grebenkova,62.46,407.5,63,IPF,2017-06-14,world classic powerlifting championships
daria kuzmina,51.7,340.0,52,EPF,2016-03-05,european classic powerlifting championships
daria lazebna,51.2,340.5,52,EPF,2016-03-05,european classic powerlifting championships
daria minenko,56.0,325.0,57,EPF,2018-11-24,european classic powerlifting championships
daria rusanenko,61.55,362.5,63,IPF,2017-06-14,world classic powerlifting championships
daria rusanenko,70.15,400.0,72,IPF,2019-06-04,world classic powerlifting championships
daria ławniczak,80.81,392.5,84,IPF,2019-07-22,university powerlifting cup
dariam salmeron gonzalez,75.0,385.0,76,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
darian lendermon,56.06,322.5,57,IPF,2015-06-05,world classic powerlifting championships
dariia brazhnyk,42.6,250.0,43,EPF,2019-11-29,european classic powerlifting championships
dariya iskiv,68.95,500.0,69,IPF,2024-06-15,world classic powerlifting championships
darta berzina,80.75,330.0,84,EPF,2022-03-24,european university cup
darya shashkova,70.85,312.5,72,EPF,2015-03-21,1st european women's classic championships
